Year,Month,District,Region,Estimated_Population,Confirmed_Malaria_Cases,Incidence_per_1000,Incidence_per_100,Rainfall_mm,Temperature_C,RH_percent,Month_Num,Rainfall_lag1,Rainfall_lag2,Cases_lag1,Cases_lag2
2017,January,Buea,Southwest,159695,419,2.63,0.26,0.007170661749641468,0.6603773584905666,0.5746606334841631,1,0.02540463019872977,0.05121901249743905,0.13356643356643358,0.213986013986014
2017,February,Buea,Southwest,159695,407,2.55,0.25,0.015160827699241958,0.7735849056603774,0.4524886877828056,2,0.007170661749641468,0.02540463019872977,0.11608391608391608,0.13356643356643358
2017,March,Buea,Southwest,159695,491,3.08,0.31,0.15263265724236838,0.7358490566037732,0.6244343891402715,3,0.015160827699241958,0.007170661749641468,0.10769230769230767,0.11608391608391608
2017,April,Buea,Southwest,159695,595,3.72,0.37,0.17721778324113913,0.7358490566037732,0.633484162895928,4,0.15263265724236838,0.015160827699241958,0.1664335664335664,0.10769230769230767
2017,May,Buea,Southwest,159695,600,3.76,0.38,0.19934439664003278,0.6792452830188687,0.6470588235294117,5,0.17721778324113913,0.15263265724236838,0.23916083916083916,0.1664335664335664
2017,June,Buea,Southwest,159695,753,4.71,0.47,0.22065150583896742,0.5471698113207548,0.751131221719457,6,0.19934439664003278,0.17721778324113913,0.24265734265734265,0.23916083916083916
2017,July,Buea,Southwest,159695,797,4.99,0.5,0.28662159393566894,0.301886792452831,0.8144796380090504,7,0.22065150583896742,0.19934439664003278,0.3496503496503496,0.24265734265734265
2017,August,Buea,Southwest,159695,904,5.66,0.57,0.20385166973980742,0.2452830188679247,0.882352941176471,8,0.28662159393566894,0.22065150583896742,0.38041958041958035,0.3496503496503496
2017,September,Buea,Southwest,159695,851,5.33,0.53,0.21348084408932594,0.33962264150943433,0.8552036199095019,9,0.20385166973980742,0.28662159393566894,0.45524475524475516,0.38041958041958035
2017,October,Buea,Southwest,159695,702,4.4,0.44,0.12968653964351567,0.4716981132075473,0.8054298642533935,10,0.21348084408932594,0.20385166973980742,0.4181818181818181,0.45524475524475516
2017,November,Buea,Southwest,159695,607,3.8,0.38,0.1464863757426757,0.5471698113207548,0.7239819004524888,11,0.12968653964351567,0.21348084408932594,0.313986013986014,0.4181818181818181
2017,December,Buea,Southwest,159695,414,2.6,0.26,0.003073140749846343,0.6415094339622645,0.6063348416289589,12,0.1464863757426757,0.12968653964351567,0.24755244755244757,0.313986013986014
2018,January,Buea,Southwest,163687,439,2.68,0.27,0.009629174349518542,0.6415094339622645,0.4208144796380089,1,0.003073140749846343,0.1464863757426757,0.11258741258741259,0.24755244755244757
2018,February,Buea,Southwest,163687,393,2.4,0.24,0.1651300962917435,0.7358490566037732,0.6108597285067874,2,0.009629174349518542,0.003073140749846343,0.13006993006993003,0.11258741258741259
2018,March,Buea,Southwest,163687,494,3.02,0.3,0.08195041999590248,0.6415094339622645,0.6696832579185523,3,0.1651300962917435,0.009629174349518542,0.09790209790209789,0.13006993006993003
2018,April,Buea,Southwest,163687,571,3.49,0.35,0.08113091579594345,0.6415094339622645,0.6425339366515841,4,0.08195041999590248,0.1651300962917435,0.16853146853146853,0.09790209790209789
2018,May,Buea,Southwest,163687,695,4.25,0.42,0.08502356074574882,0.6226415094339623,0.6787330316742084,5,0.08113091579594345,0.08195041999590248,0.22237762237762235,0.16853146853146853
2018,June,Buea,Southwest,163687,783,4.78,0.48,0.2587584511370621,0.4905660377358494,0.7601809954751131,6,0.08502356074574882,0.08113091579594345,0.3090909090909091,0.22237762237762235
2018,July,Buea,Southwest,163687,973,5.94,0.59,0.18438844499078058,0.37735849056603765,0.7782805429864261,7,0.2587584511370621,0.08502356074574882,0.3706293706293706,0.3090909090909091
2018,August,Buea,Southwest,163687,919,5.61,0.56,0.22003687768899816,0.2830188679245289,0.8054298642533935,8,0.18438844499078058,0.2587584511370621,0.5034965034965034,0.3706293706293706
2018,September,Buea,Southwest,163687,832,5.08,0.51,0.1768080311411596,0.41509433962264186,0.7692307692307696,9,0.22003687768899816,0.18438844499078058,0.4657342657342657,0.5034965034965034
2018,October,Buea,Southwest,163687,772,4.72,0.47,0.16676910469166153,0.5094339622641506,0.7375565610859729,10,0.1768080311411596,0.22003687768899816,0.40489510489510483,0.4657342657342657
2018,November,Buea,Southwest,163687,638,3.9,0.39,0.08154066789592297,0.6226415094339623,0.7239819004524888,11,0.16676910469166153,0.1768080311411596,0.36293706293706285,0.40489510489510483
2018,December,Buea,Southwest,163687,489,2.98,0.3,0.0028682646998565865,0.6603773584905666,0.5475113122171944,12,0.08154066789592297,0.16676910469166153,0.2692307692307693,0.36293706293706285
2019,January,Buea,Southwest,167779,420,2.5,0.25,0.023970497848801474,0.716981132075472,0.5113122171945701,1,0.0028682646998565865,0.08154066789592297,0.16503496503496504,0.2692307692307693
2019,February,Buea,Southwest,167779,368,2.2,0.22,0.019463224749026842,0.7735849056603774,0.4434389140271495,2,0.023970497848801474,0.0028682646998565865,0.11678321678321676,0.16503496503496504
2019,March,Buea,Southwest,167779,506,3.01,0.3,0.028682646998565868,0.7924528301886795,0.5520361990950229,3,0.019463224749026842,0.023970497848801474,0.08041958041958039,0.11678321678321676
2019,April,Buea,Southwest,167779,661,3.94,0.39,0.037492317148125384,0.8867924528301883,0.4479638009049771,4,0.028682646998565868,0.019463224749026842,0.17692307692307693,0.08041958041958039
2019,May,Buea,Southwest,167779,716,4.26,0.43,0.026429010448678552,0.7924528301886795,0.5384615384615383,5,0.037492317148125384,0.028682646998565868,0.2853146853146853,0.17692307692307693
2019,June,Buea,Southwest,167779,805,4.8,0.48,0.03646793689817661,0.6226415094339623,0.5067873303167425,6,0.026429010448678552,0.037492317148125384,0.3237762237762237,0.2853146853146853
2019,July,Buea,Southwest,167779,982,5.85,0.59,0.27637779143618113,0.41509433962264186,0.6923076923076925,7,0.03646793689817661,0.026429010448678552,0.38601398601398595,0.3237762237762237
2019,August,Buea,Southwest,167779,1035,6.17,0.62,0.3476746568326163,0.3207547169811322,0.8099547511312215,8,0.27637779143618113,0.03646793689817661,0.5097902097902097,0.38601398601398595
2019,September,Buea,Southwest,167779,983,5.86,0.59,0.19299323909035032,0.43396226415094397,0.7285067873303168,9,0.3476746568326163,0.27637779143618113,0.5468531468531468,0.5097902097902097
2019,October,Buea,Southwest,167779,789,4.7,0.47,0.15427166564228642,0.43396226415094397,0.6923076923076925,10,0.19299323909035032,0.3476746568326163,0.5104895104895104,0.5468531468531468
2019,November,Buea,Southwest,167779,647,3.86,0.39,0.10448678549477566,0.6226415094339623,0.6968325791855201,11,0.15427166564228642,0.19299323909035032,0.37482517482517475,0.5104895104895104
2019,December,Buea,Southwest,167779,510,3.04,0.3,0.010858430649457077,0.7358490566037732,0.4570135746606332,12,0.10448678549477566,0.15427166564228642,0.27552447552447557,0.37482517482517475
2020,January,Buea,Southwest,171974,425,2.47,0.25,0.0002048760499897562,0.8301886792452828,0.2081447963800902,1,0.010858430649457077,0.10448678549477566,0.17972027972027974,0.27552447552447557
2020,February,Buea,Southwest,171974,449,2.61,0.26,0.011473058799426348,1.0,0.21719457013574672,2,0.0002048760499897562,0.010858430649457077,0.12027972027972025,0.17972027972027974
2020,March,Buea,Southwest,171974,529,3.08,0.31,0.280680188485966,0.867924528301887,0.5067873303167425,3,0.011473058799426348,0.0002048760499897562,0.13706293706293707,0.12027972027972025
2020,April,Buea,Southwest,171974,614,3.57,0.36,0.10366728129481663,0.6981132075471699,0.6561085972850682,4,0.280680188485966,0.011473058799426348,0.193006993006993,0.13706293706293707
2020,May,Buea,Southwest,171974,645,3.75,0.38,0.15550092194222495,0.716981132075472,0.6696832579185523,5,0.10366728129481663,0.280680188485966,0.25244755244755246,0.193006993006993
2020,June,Buea,Southwest,171974,846,4.92,0.49,0.23847572218807622,0.5283018867924527,0.7194570135746603,6,0.15550092194222495,0.10366728129481663,0.2741258741258741,0.25244755244755246
2020,July,Buea,Southwest,171974,883,5.13,0.51,0.35627945093218605,0.3207547169811322,0.8099547511312215,7,0.23847572218807622,0.15550092194222495,0.41468531468531467,0.2741258741258741
2020,August,Buea,Southwest,171974,1021,5.94,0.59,0.22290514238885473,0.301886792452831,0.7737556561085972,8,0.35627945093218605,0.23847572218807622,0.4405594405594405,0.41468531468531467
2020,September,Buea,Southwest,171974,974,5.67,0.57,0.3253431673837328,0.301886792452831,0.8235294117647065,9,0.22290514238885473,0.35627945093218605,0.5370629370629371,0.4405594405594405
2020,October,Buea,Southwest,171974,759,4.42,0.44,0.1477156320426142,0.43396226415094397,0.7466063348416294,10,0.3253431673837328,0.22290514238885473,0.5041958041958041,0.5370629370629371
2020,November,Buea,Southwest,171974,663,3.85,0.39,0.07129686539643516,0.584905660377359,0.6923076923076925,11,0.1477156320426142,0.3253431673837328,0.3538461538461538,0.5041958041958041
2020,December,Buea,Southwest,171974,448,2.6,0.26,0.01024380249948781,0.6603773584905666,0.6199095022624439,12,0.07129686539643516,0.1477156320426142,0.28671328671328666,0.3538461538461538
2021,January,Buea,Southwest,176273,446,2.53,0.25,0.006965785699651711,0.7547169811320753,0.4434389140271495,1,0.01024380249948781,0.07129686539643516,0.13636363636363638,0.28671328671328666
2021,February,Buea,Southwest,176273,436,2.48,0.25,0.0061462814996926865,0.867924528301887,0.316742081447964,2,0.006965785699651711,0.01024380249948781,0.13496503496503495,0.13636363636363638
2021,March,Buea,Southwest,176273,457,2.6,0.26,0.09157959434542103,0.7358490566037732,0.5113122171945701,3,0.0061462814996926865,0.006965785699651711,0.12797202797202797,0.13496503496503495
